chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr10	14462001	14462081	augPB-3925.t5	0	0	0	0	5	ENSG00000187045.18	TMPRSS6
chr10	14859867	14859970	augPB-3935.t1	0	0	0	0	3	ENSG00000234688.1	AL049749.1
chr10	15267023	15267086	augPB-3940.t1	0	0	0	0	12	ENSG00000100345.21	MYH9
chr10	15898225	15898314	augPB-3948.t2	0	0	0	0	3	ENSG00000221963.6	APOL6
chr10	16373138	16373308	augPB-3954.t3	0	0	0	0	1	ENSG00000100281.14	HMGXB4
chr10	19978503	19978565	augPB-3979.t1	0	0	0	0	7	ENSG00000185721.13	DRG1
chr10	21084668	21084743	augPB-3998.t3	0	0	0	0	7	ENSG00000100012.11	SEC14L3
chr10	21503170	21503255	augPB-4008.t1	0	0	0	0	7	ENSG00000227117.6	HORMAD2-AS1
chr10	22916595	22916645	augPB-4033.t1	0	0	0	0	1	ENSG00000100154.14	TTC28
chr10	23307514	23307610	augPB-4034.t1	0	0	0	0	11	ENSG00000100154.14	TTC28
chr10	28088432	28088571	augCGP-20906.t1	0	0	0	0	11	ENSG00000225282.1	AP000350.2
chr10	28155556	28155733	augCGP-20911.t1	27	44	142	13	40	ENSG00000235689.1	AC253536.4
chr10	28158322	28158473	augCGP-20911.t1	30	41	95	8	11	ENSG00000235689.1	AC253536.4
chr10	28160682	28160770	augCGP-20911.t1	19	26	44	7	40	ENSG00000235689.1	AC253536.4
chr10	28174322	28174494	augCGP-20911.t1	0	0	0	0	3	ENSG00000235689.1	AC253536.4
chr10	28175881	28176058	augCGP-20911.t1	0	0	0	0	6	ENSG00000235689.1	AC253536.4
chr10	28544089	28544111	augPB-4100.t3	0	0	0	0	52	ENSG00000189269.12	DRICH1
chr10	29215003	29215143	augCGP-20946.t1	0	0	0	0	84	ENSG00000186716.21	BCR
chr10	29379586	29379658	augCGP-20949.t1	0	0	0	0	11	ENSG00000100228.12	RAB36
chr10	43028115	43028226	augPB-4294.t1	0	0	0	0	36	ENSG00000226344.1	CST12P
chr10	43515088	43515216	augPB-4305.t2	0	0	0	0	2	ENSG00000230492.1	AL049651.1
chr10	43519501	43519640	augPB-4305.t2	0	0	0	0	2	ENSG00000230492.1	AL049651.1
chr10	45422763	45422866	augPB-4318.t2	0	0	0	0	2	ENSG00000225127.3	LINC00237
chr10	46527710	46527753	augPB-4326.t1	0	0	0	0	2	ENSG00000132669.13	RIN2
chr10	46816163	46816214	augPB-4327.t1	0	0	0	0	3	ENSG00000185052.12	SLC24A3
chr10	47213110	47213204	augPB-4328.t1	0	0	0	0	2	ENSG00000179447.2	AL049647.1
chr10	51410774	51410900	augPB-4364.t1	0	0	0	0	2	ENSG00000172264.17	MACROD2
chr10	54047293	54047352	augPB-4373.t1	0	0	0	0	2	ENSG00000235698.1	PA2G4P2
chr10	54058583	54058694	augPB-4373.t1	0	0	0	0	1	ENSG00000235698.1	PA2G4P2
chr10	65581886	65581978	augPB-4474.t1	0	0	0	0	1	ENSG00000101282.9	RSPO4
chr10	72767429	72767488	augPB-4597.t1	0	0	0	0	1	ENSG00000166619.15	BLCAP
chr10	72930619	72930691	augPB-4599.t2	0	0	0	0	1	ENSG00000204117.2	AL162293.1
chr10	72943962	72944060	augPB-4599.t2	0	0	0	0	1	ENSG00000204117.2	AL162293.1
chr10	74036846	74036961	augCGP-21460.t1	0	0	0	0	8	ENSG00000101442.10	ACTR5
chr10	74037513	74037612	augCGP-21460.t1	0	0	0	0	9	ENSG00000101442.10	ACTR5
chr10	74051272	74051338	augCGP-21460.t1	0	0	0	0	9	ENSG00000101442.10	ACTR5
chr10	81655234	81655330	augPB-4697.t1	0	0	0	0	10	ENSG00000225192.1	ZNF33BP1
chr10	91599278	91599356	augPB-4763.t1	0	0	0	0	1	ENSG00000087589.16	CASS4
chr10	93322752	93322861	augPB-4780.t2	0	0	0	0	3	ENSG00000124237.6	C20orf85
chr10	95368216	95368353	augPB-4809.t1	0	0	0	0	4	ENSG00000228340.6	MIR646HG
chr10	96252802	96252865	augPB-4810.t2	0	0	0	0	12	ENSG00000229606.2	LINC01718
chr11	2975160	2975181	augPB-2582.t2	0	0	0	0	36	ENSG00000111206.12	FOXM1
chr11	5090970	5091152	augPB-2608.t1	0	0	0	0	1	ENSG00000256654.4	AC005906.2
chr11	12825037	12825082	augPB-2715.t1	0	0	0	0	1	ENSG00000255790.6	AC078950.1
chr11	12826318	12826453	augPB-2715.t1	0	0	0	0	1	ENSG00000255790.6	AC078950.1
chr11	30801121	30801168	augPB-2826.t5	0	0	0	0	2	ENSG00000187950.8	OVCH1
chr11	30825994	30826082	augPB-2826.t1	0	0	0	0	1	ENSG00000187950.8	OVCH1
chr11	39843106	39843160	augCGP-19540.t1	0	0	0	0	2	ENSG00000205592.14	MUC19
chr11	39848737	39848791	augCGP-19540.t1	0	0	0	0	2	ENSG00000205592.14	MUC19
chr11	39854130	39854184	augCGP-19540.t1	0	0	0	0	3	ENSG00000205592.14	MUC19
chr11	39867362	39867395	augPB-2857.t1	0	0	0	0	123	ENSG00000205592.14	MUC19
chr11	39877681	39877735	augCGP-19541.t1	0	0	0	0	122	ENSG00000205592.14	MUC19
chr11	39886606	39886642	augPB-2857.t1	0	0	0	0	137	ENSG00000205592.14	MUC19
chr11	56519881	56519968	augCGP-19782.t1	0	0	0	0	7	ENSG00000278399.1	AC026120.1
chr11	76025656	76025695	augPB-3241.t3	0	0	0	0	39	ENSG00000091039.17	OSBPL8
chr11	79167266	79167370	augPB-3252.t4	0	0	0	0	11	ENSG00000177425.11	PAWR
chr11	85780158	85780272	augPB-3274.t1	0	0	0	0	1	ENSG00000182050.13	MGAT4C
chr11	95205081	95205180	augPB-3318.t1	0	0	0	0	1	ENSG00000257943.2	AC084879.2
chr11	100352554	100352605	augPB-3352.t1	0	0	0	0	1	ENSG00000012504.15	NR1H4
chr11	102598679	102598747	augPB-3373.t5	0	0	0	0	3	ENSG00000171759.10	PAH
chr11	106433743	106433866	augPB-3404.t1	0	0	0	0	141	ENSG00000111783.12	RFX4
chr11	107516992	107517283	augPB-3413.t1	0	0	0	0	5	ENSG00000257951.2	AC126177.5
chr11	119839518	119839530	augPB-3538.t1	0	0	0	0	15	ENSG00000135127.11	BICDL1
chr11	122513871	122513994	augPB-3592.t1	0	0	0	0	1	ENSG00000256249.1	AC026333.3
chr11	127475006	127475126	augPB-3639.t2	0	0	0	0	1	ENSG00000255945.1	AC025252.2
chr11	127754245	127754392	augPB-3641.t1	0	0	0	0	16	ENSG00000256597.3	LINC02393
chr12	3022139	3022274	augPB-4941.t1	1	4	3	0	29	ENSG00000144233.9	AMMECR1L
chr12	11846585	11846742	augPB-4983.t3	0	1	0	0	29	ENSG00000186132.15	C2orf76
chr12	20192182	20192337	augPB-5014.t1	0	0	0	0	11	ENSG00000176601.13	MAP3K19
chr12	22080920	22080976	augPB-5024.t1	0	0	0	0	1	ENSG00000144229.12	THSD7B
chr12	31168122	31168290	augCGP-11327.t1	0	0	0	0	69	ENSG00000121964.14	GTDC1
chr12	35077326	35077350	augPB-5054.t4	0	0	0	0	22	ENSG00000121989.15	ACVR2A
chr12	37861520	37861589	augPB-5070.t1	0	0	0	0	6	ENSG00000224048.6	LINC02612
chr12	39763702	39763796	augPB-5083.t4	4	5	8	1	17	ENSG00000157827.20	FMNL2
chr12	45006585	45006680	augPB-5103.t1	0	0	0	0	3	ENSG00000007001.12	UPP2
chr12	45006585	45006694	augPB-5103.t2	0	0	0	0	23	ENSG00000007001.12	UPP2
chr12	57266856	57266899	augPB-5169.t1	0	0	0	0	4	ENSG00000071909.18	MYO3B
chr12	65783952	65784033	augPB-5233.t1	0	0	0	0	1	ENSG00000155657.26	TTN
chr12	65784146	65784227	augPB-5233.t1	0	0	0	0	2	ENSG00000155657.26	TTN
chr12	68199536	68199629	augPB-5246.t1	0	0	0	0	1	ENSG00000234663.7	LINC01934
chr12	68205662	68205749	augPB-5246.t1	0	0	0	0	1	ENSG00000234663.7	LINC01934
chr12	74730927	74730979	augPB-5278.t1	0	0	0	0	1	ENSG00000003436.16	TFPI
chr12	76876469	76876505	augPB-5289.t1	0	0	0	0	25	ENSG00000151687.14	ANKAR
chr12	77879871	77879970	augPB-5300.t2	0	0	0	0	17	ENSG00000138386.17	NAB1
chr12	85174006	85174090	augPB-5337.t1	0	0	0	0	21	ENSG00000115896.16	PLCL1
chr12	85759654	85759737	augPB-5339.t1	0	0	0	0	2	ENSG00000225421.2	AC019330.1
chr12	87044665	87044732	augPB-5345.t3	0	0	0	0	8	ENSG00000162971.11	TYW5
chr12	88477408	88477526	augPB-5360.t1	0	0	0	0	1	ENSG00000003400.15	CASP10
chr12	88796714	88796773	augPB-5365.t2	0	0	0	0	373	ENSG00000155754.15	C2CD6
chr12	88805619	88805677	augPB-5365.t2	0	0	0	0	387	ENSG00000155754.15	C2CD6
chr12	92692623	92692683	augPB-5394.t1	0	0	0	0	1	ENSG00000116117.18	PARD3B
chr12	92750355	92750401	augPB-5394.t1	0	0	0	0	1	ENSG00000116117.18	PARD3B
chr12	94170041	94170119	augCGP-11647.t1	0	0	0	2	273	ENSG00000138400.13	MDH1B
chr12	94866032	94866125	augPB-5410.t1	0	0	0	0	1	ENSG00000229647.2	MYOSLID
chr12	94935625	94935709	augPB-5411.t1	0	0	0	0	1	ENSG00000223725.6	AC009226.1
chr12	95062872	95062944	augPB-5414.t1	0	0	0	0	9	ENSG00000144401.14	METTL21A
chr12	95063074	95063162	augPB-5414.t1	0	0	0	0	5	ENSG00000144401.14	METTL21A
chr12	103914162	103914274	augPB-5460.t1	0	0	0	0	4	ENSG00000197756.10	RPL37A
chr12	110115420	110115612	augPB-5534.t1	0	0	0	0	1	ENSG00000124003.13	MOGAT1
chr12	117637468	117637534	augPB-5569.t1	0	0	0	0	16	ENSG00000135899.17	SP110
chr12	125742788	125742890	augPB-5662.t1	0	0	0	0	17	ENSG00000204104.12	TRAF3IP1
chr13	188465	188642	augPB-18477.t1	0	0	0	0	48	ENSG00000144026.12	ZNF514
chr13	230397	230463	augCGP-12761.t1	0	0	0	0	46	ENSG00000233757.6	AC092835.1
chr13	388479	388604	augCGP-12763.t1	0	0	0	0	97	ENSG00000115041.13	KCNIP3
chr13	389030	389100	augCGP-12763.t1	0	0	0	0	98	ENSG00000115041.13	KCNIP3
chr13	389321	389392	augCGP-12763.t1	0	0	0	0	99	ENSG00000115041.13	KCNIP3
chr13	393055	393163	augCGP-12763.t1	0	0	0	0	97	ENSG00000115041.13	KCNIP3
chr13	393835	393940	augCGP-12763.t1	0	0	0	0	100	ENSG00000115041.13	KCNIP3
chr13	394661	394724	augCGP-12763.t1	0	0	0	0	98	ENSG00000115041.13	KCNIP3
chr13	3803417	3803479	augPB-18533.t3	0	0	0	0	1	ENSG00000144218.19	AFF3
chr13	4458729	4458811	augPB-18540.t1	0	0	0	0	7	ENSG00000287832.1	AC092845.1
chr13	13613858	13613982	augPB-18604.t1	0	0	0	0	2	ENSG00000144063.4	MALL
chr13	13956795	13957346	augPB-18608.t1	0	0	0	0	4	ENSG00000153093.18	ACOXL
chr13	14158548	14158680	augPB-18610.t1	0	0	0	0	7	ENSG00000153093.18	ACOXL
chr13	15278746	15278840	augPB-18616.t1	0	0	0	0	30	ENSG00000153214.11	TMEM87B
chr13	23576471	23576576	augPB-18687.t1	0	0	0	0	1	ENSG00000287625.1	AC022210.2
chr13	29214228	29214321	augPB-18703.t2	0	0	0	0	2	ENSG00000066032.18	CTNNA2
chr13	29738187	29738237	augPB-18706.t1	0	0	0	0	1	ENSG00000286260.1	AC092604.1
chr13	39414460	39414500	augPB-18796.t1	0	0	0	0	245	ENSG00000198380.12	GFPT1
chr13	39416467	39416545	augPB-18796.t1	0	0	0	1	131	ENSG00000198380.12	GFPT1
chr13	69415508	69415623	augPB-18962.t2	0	0	0	0	3	ENSG00000231312.7	MAP4K3-DT
chr13	71672046	71672066	augPB-18985.t6	0	0	0	0	1	ENSG00000003509.16	NDUFAF7
chr13	72037506	72037593	augPB-18992.t1	0	0	0	0	12	ENSG00000115808.12	STRN
chr13	74311297	74311381	augPB-18997.t1	0	0	0	0	1	ENSG00000232153.3	AC012593.2
chr13	79235013	79235096	augPB-19028.t1	0	0	0	0	1	ENSG00000171094.18	ALK
chr13	79754011	79754152	augPB-19031.t1	0	0	0	0	34	ENSG00000115295.20	CLIP4
chr13	79909436	79909511	augPB-19033.t2	0	0	0	0	1	ENSG00000189350.12	TOGARAM2
chr13	79923671	79923769	augPB-19033.t2	0	0	0	0	3	ENSG00000189350.12	TOGARAM2
chr13	80308023	80308121	augPB-19038.t1	0	0	0	0	1	ENSG00000163803.13	PLB1
chr13	85471098	85471166	augPB-19117.t1	0	0	0	0	1	ENSG00000119771.15	KLHL29
chr13	85969955	85970085	augPB-19119.t1	0	0	0	0	2	ENSG00000232451.2	AC018467.1
chr13	85970843	85970881	augPB-19119.t1	0	0	0	0	9	ENSG00000232451.2	AC018467.1
chr13	87370979	87371045	augPB-19123.t1	0	0	0	0	1	ENSG00000233005.2	AC018742.1
chr13	89990375	89990467	augPB-19141.t2	0	0	0	0	3	ENSG00000236204.6	LINC01376
chr13	90092345	90092444	augPB-19143.t1	0	0	0	0	1	ENSG00000287284.1	AC130814.1
chr13	91134794	91134854	augPB-19148.t1	0	0	0	0	1	ENSG00000151379.4	MSGN1
chr13	94170472	94170558	augPB-19161.t1	0	0	0	0	1	ENSG00000287291.1	AC068286.2
chr13	94171106	94171170	augPB-19161.t1	0	0	0	0	1	ENSG00000287291.1	AC068286.2
chr13	99653858	99653951	augPB-19200.t1	0	0	0	0	2	ENSG00000244310.2	AC093904.3
chr13	100687971	100688105	augPB-19207.t1	0	0	0	0	2	ENSG00000235665.6	LINC00298
chr13	102298208	102298268	augPB-19214.t1	0	0	0	0	1	ENSG00000231610.1	PIK3CDP1
chr13	102301306	102301371	augPB-19214.t1	0	0	0	0	1	ENSG00000231610.1	PIK3CDP1
chr13	103021657	103021845	augPB-19215.t1	0	0	0	0	4	ENSG00000236106.2	AC010729.1
chr13	108371606	108371915	augPB-19256.t1	0	0	0	0	2	ENSG00000226277.2	AC105393.1
chr14	1395678	1395729	augPB-12350.t1	0	0	0	0	1	ENSG00000287935.1	AC136297.1
chr14	3161642	3161854	augPB-12383.t2	0	0	0	0	13	ENSG00000021762.20	OSBPL5
chr14	8601335	8601428	augCGP-15451.t1	0	0	0	0	113	ENSG00000175513.9	TSGA10IP
chr14	11325334	11325427	augPB-12601.t3	0	0	118	139	326	ENSG00000168003.16	SLC3A2
chr14	13576521	13576578	augPB-12680.t1	0	0	0	0	65	ENSG00000181995.12	LINC00301
chr14	13576525	13576578	augPB-12680.t2	0	0	0	0	25	ENSG00000181995.12	LINC00301
chr14	13587853	13587997	augPB-12680.t1	0	0	0	0	90	ENSG00000181995.12	LINC00301
chr14	16204603	16204694	augPB-12726.t1	0	0	0	0	17	ENSG00000109991.9	P2RX3
chr14	18087687	18087774	augPB-12742.t2	0	0	0	0	329	ENSG00000165923.16	AGBL2
chr14	18760755	18760858	augPB-12762.t1	0	0	0	0	114	ENSG00000149179.13	C11orf49
chr14	23617953	23617991	augPB-12810.t1	0	0	0	0	15	ENSG00000255279.1	AC023442.3
chr14	23628722	23628764	augPB-12810.t1	0	0	0	0	15	ENSG00000255279.1	AC023442.3
chr14	23630960	23631073	augPB-12810.t1	0	0	0	0	15	ENSG00000255279.1	AC023442.3
chr14	23864334	23864397	augPB-12811.t1	0	0	0	0	12	ENSG00000255171.7	LINC01499
chr14	50826994	50827087	augPB-12944.t1	0	0	0	0	202	ENSG00000152270.9	PDE3B
chr14	51867665	51867822	augPB-12949.t1	0	0	0	0	27	ENSG00000197601.13	FAR1
chr14	52119419	52119508	augCGP-15903.t1	0	0	0	0	95	ENSG00000287548.1	AC021269.3
chr14	65196664	65196835	augPB-13072.t2	0	0	0	0	1	ENSG00000165458.14	INPPL1
chr14	67763730	67763823	augPB-13106.t2	0	0	0	0	1	ENSG00000054938.15	CHRDL2
chr14	68810833	68810957	augPB-13122.t2	0	0	0	0	6	ENSG00000247867.2	AP001922.1
chr14	75038539	75038664	augPB-13162.t1	0	0	0	0	1	ENSG00000245832.7	MIR4300HG
chr14	75045705	75045742	augPB-13162.t1	0	0	0	0	3	ENSG00000245832.7	MIR4300HG
chr14	75843082	75843157	augPB-13164.t2	0	0	0	0	1	ENSG00000245832.7	MIR4300HG
chr14	97859920	97860007	augPB-13278.t1	0	0	0	0	1	ENSG00000256422.6	LINC02552
chr14	100491219	100491286	augPB-13290.t1	0	0	0	0	1	ENSG00000255353.1	AP003057.1
chr14	104666432	104666507	augCGP-16239.t1	0	0	0	0	2	ENSG00000183644.13	C11orf88
chr14	104746982	104747033	augPB-13315.t1	0	0	0	0	10	ENSG00000170145.5	SIK2
chr14	105655228	105655351	augPB-13331.t1	0	0	0	0	1	ENSG00000285769.2	AP003100.2
chr14	110972719	110972758	augPB-13370.t2	0	0	1	0	5	ENSG00000137747.16	TMPRSS13
chr14	110972719	110972811	augPB-13370.t1	0	0	0	0	3	ENSG00000137747.16	TMPRSS13
chr14	111305611	111305668	augPB-13377.t2	0	0	0	0	1	ENSG00000160588.10	MPZL3
chr14	116551465	116551628	augPB-13450.t2	0	0	0	0	1	ENSG00000023171.18	GRAMD1B
chr14	116969049	116969178	augPB-13454.t2	0	0	0	0	29	ENSG00000110002.16	VWA5A
chr14	117759541	117759661	augCGP-16407.t1	1	1	0	1	255	ENSG00000149548.15	CCDC15
chr14	117762050	117762173	augCGP-16407.t1	0	0	0	0	247	ENSG00000149548.15	CCDC15
chr14	123852094	123852224	augPB-13526.t1	0	0	0	0	5	ENSG00000182667.14	NTM
chr14	123867861	123867985	augPB-13526.t1	0	0	0	0	8	ENSG00000182667.14	NTM
chr14	126660943	126661112	augPB-13541.t2	0	0	0	0	7	ENSG00000204241.8	LINC02731
chr15	62185	62436	augCGP-29.t1	0	0	0	0	42	ENSG00000148408.13	CACNA1B
chr15	62695	62900	augCGP-29.t1	0	0	0	0	39	ENSG00000148408.13	CACNA1B
chr15	132991	133003	augPB-17590.t1	0	0	0	0	5	ENSG00000148408.13	CACNA1B
chr15	1692914	1693025	augPB-17645.t1	0	0	0	0	1	ENSG00000237886.1	NALT1
chr15	2638202	2638340	augPB-17668.t1	0	0	0	0	581	ENSG00000204007.7	GLT6D1
chr15	3366532	3366667	augPB-17682.t1	0	0	0	0	7	ENSG00000232355.2	AL603650.1
chr15	3367541	3367671	augCGP-129.t1	0	0	0	0	8	ENSG00000160339.16	FCN2
chr15	3368078	3368206	augCGP-129.t1	0	0	0	0	8	ENSG00000160339.16	FCN2
chr15	3368709	3368742	augCGP-129.t1	0	0	0	0	8	ENSG00000160339.16	FCN2
chr15	3370820	3370934	augCGP-129.t1	0	0	0	0	8	ENSG00000160339.16	FCN2
chr15	4460795	4460849	augPB-17691.t2	0	0	0	0	4	ENSG00000160293.17	VAV2
chr15	4507637	4507732	augPB-17692.t1	0	0	0	0	1	ENSG00000123453.18	SARDH
chr15	4507831	4507882	augPB-17692.t1	0	2	3	4	3	ENSG00000123453.18	SARDH
chr15	12780785	12780827	augCGP-295.t1	0	0	0	2	315	ENSG00000106991.13	ENG
chr15	15956321	15956366	augPB-17857.t1	0	0	0	0	16	ENSG00000148200.17	NR6A1
chr15	16204852	16204967	augPB-17860.t2	0	0	0	0	12	ENSG00000180264.11	ADGRD2
chr15	17228391	17228474	augPB-17865.t7	0	0	0	0	21	ENSG00000119522.16	DENND1A
chr15	17325300	17325386	augPB-17866.t6	0	0	0	0	1	ENSG00000148204.12	CRB2
